battery,time,capacity
16,2091.6925,1.4430180555556076
16,2330.0252694444443,1.3983486111111008
16,3429.6161722222223,1.1966291666664597
16,3628.2020916666665,1.143179744444403
16,3817.114536111111,1.137500647222181
16,3996.3225194444444,1.0746874999999585
16,4185.6055750000005,1.0409249999999588
16,4371.6752,1.0343722222225948
16,4539.798994444444,1.0103625000000829
16,4713.318474999999,0.9799066708336648
16,4883.031580555555,0.9502180555563008
17,3.8494472222222225,2.131262983333333
17,31.00865,2.136880555555557
17,262.6493722222222,0.0
17,510.5332416666667,2.002304166666708
17,737.8771027777778,1.9573708333333646
17,964.4427888888889,1.899293055555654
17,1189.7073194444447,1.8306763888886717
17,1416.9175972222222,1.7671527777778193
17,1643.9461055555557,1.7023222222220982
17,1860.3537305555556,1.6520455125001139
17,2076.842402777778,1.6126347222223052
17,2287.4957277777776,1.5828180555557936
17,2496.6558805555555,1.5197277777778606
17,2678.704513888889,1.485593055555535
17,2852.8743138888885,1.4496875000006002
17,3019.4328472222223,1.4029236111111316
17,3178.410886111111,1.363744461111339
17,3341.586288888889,1.322390277777426
17,3363.9932916666667,1.3298513888891166
17,3518.514244444444,1.2759888888891993
17,3657.9363305555553,1.2301820819448996
17,3799.107355555556,1.2077499999999795
17,3934.7029194444444,1.1982152777777983
17,4071.5939638888885,1.1611000000000415
17,4211.789258333333,1.141018319444341
17,4345.1556222222225,1.134127343055783
17,4476.499944444445,1.1203402777775293
17,4609.922086111111,1.111787500000145
17,4737.8989111111105,1.0958986111112352
18,3.921958333333333,2.120722925000001
18,26.725322222222225,2.115915277777778
18,247.274825,0.0
18,509.6945416666667,1.9539611111111062
18,724.48745,1.892897222222331
18,951.8610611111111,1.8489402777778348
18,1179.1558444444445,1.7854736111111011
18,1408.9411638888887,1.7249236111112147
18,1641.0840611111112,1.6883486111111112
18,1874.6703472222223,1.654344444444507
18,2105.2242111111113,1.5983736111110076
18,2321.9556694444445,1.5643127958333025
18,2538.9263833333334,1.4964402777778398
18,2747.7257194444446,1.4456208333336025
18,2941.933638888889,1.4220069444442585
18,3116.1733583333335,1.393088888888599
18,3286.1661472222218,1.3520263888890132
18,3359.7183138888886,1.345234259722243
18,3524.5153611111114,1.293335620833002
18,3668.3973111111113,1.2516541666665426
18,3814.297541666667,1.236418055555266
18,3956.8655166666663,1.2323152777782744
18,4102.710938888888,1.206151388889427
18,4250.626605555556,1.1753569444439063
18,4394.190536111111,1.1541145625001032
18,4536.840852777778,1.1334611111110904
18,4672.880016666667,1.1003486111104903
18,4805.707186111112,1.1167486111103246
19,3.8702083333333333,2.1320166666666673
19,261.46518055555555,0.0
19,508.9274972222222,2.0032930555555812
19,736.2898694444445,1.944566816666558
19,964.2163555555555,1.8864055555555557
19,1192.952947222222,1.8274305555556696
19,1418.6281277777778,1.7811291666668323
19,1648.9761944444447,1.7212430555553695
19,1882.117647222222,1.6751680555557626
19,2103.2580527777777,1.6344833333331472
19,2324.9354083333337,1.6019947458330954
19,2531.0997527777777,1.5357486625002277
19,2739.490827777778,1.509694444444341
19,2934.9556527777777,1.4333791666666256
19,3108.451855555556,1.4155754750000207
19,3277.572008333333,1.3874535166667494
19,3360.2340972222223,1.3761569444444859
19,3524.3470666666667,1.3210477458334577
19,3668.0663277777776,1.2448250000002279
19,3806.0990555555554,1.2270208333333954
19,3944.9272527777775,1.1956152777780675
19,4080.204852777778,1.194983333332899
19,4214.010902777778,1.1487930555554107
19,4351.696969444444,1.1174537249999172
19,4490.002466666667,1.103105334722698
19,4618.054825,1.081016666666315
19,4745.896841666667,1.0749333333339541
20,3.921066666666667,2.1292125000000004
20,30.095144444444447,2.1338777777777787
20,266.30226944444445,2.043965277777769
20,509.20696944444444,1.999211111111106
20,737.0153416666667,1.9367083333333281
20,963.7965444444444,1.8710958333334007
20,1191.8045500000003,1.8033694444442272
20,1421.7661166666664,1.7245512125001243
20,1660.9134333333334,1.6600208333334265
20,1880.8977138888888,1.5677125000000518
20,2092.162988888889,1.5038652777777473
20,2290.4663694444444,1.4606930555554416
20,2472.817413888889,1.4100152777782538
20,2644.143561111111,1.3643608444444237
20,2811.6235888888887,1.324854166666936
20,2970.747319444444,1.2845333333334783
20,3117.2504999999996,1.248944444444962
20,3260.6691138888887,1.2393305555559075
20,3359.647033333334,1.2359528208331885
20,3496.9922166666674,1.2008319444445066
20,3633.7046611111114,1.1659625000000415
20,3776.8972750000003,1.151341666666791
20,3912.2998750000006,1.1501791666664185
20,4049.5451472222226,1.1198763888889096
20,4182.097244444445,1.1163111111110904
20,4314.917494444445,1.0749458333330644
20,4448.812122222223,1.0724625000001657
20,4579.359677777778,1.0407198805559075
20,4706.598894444445,1.0707708333330022
21,3.7846611111111113,2.138812413888889
21,251.3228861111111,2.0833583333333348
21,497.35531111111106,2.037686111111171
21,736.0782027777778,1.9852819444443928
21,975.3370361111112,1.9154088416666253
21,1209.6992611111111,1.8336930555556592
21,1437.9717611111112,1.7672066305557523
21,1660.7405944444447,1.7170524694443101
21,1878.9696222222224,1.6882930555553177
21,2098.1319388888887,1.657854295833416
21,2305.5240333333336,1.6457256750000933
22,3.843427777777778,2.1346118375
22,254.43219444444446,2.0789763888888864
22,505.69256388888886,2.039397222222251
22,749.6428916666667,1.9531291666666357
22,994.6719444444444,1.8396458333332355
22,1226.3614166666666,1.7299097222222948
22,1450.1249833333331,1.6332263888889718
22,1685.7239527777779,1.5932180555554623
22,1928.375686111111,1.460743055555566
22,2158.4913722222223,1.422952777777726
23,3.886572222222222,2.1374166666666663
23,251.18809166666668,2.070887499999995
23,498.7612027777778,1.9902916666666566
23,743.6165305555555,1.9324819444445842
23,977.674975,1.8708283694443772
23,1212.189513888889,1.8094402777776328
23,1440.5528027777777,1.7546013888887961
23,1669.2519305555556,1.7097069444442998
23,1897.5712805555556,1.6869583333334472
23,2133.9410805555553,1.6312236111111735
23,2354.6237194444448,1.5821125013887443
24,4.112388888888889,2.1415527777777776
24,244.56776388888892,2.082865277777761
24,482.08049166666666,2.0457083319444576
24,716.0995972222222,2.007252777777876
24,951.9746861111112,1.9407225916666926
24,1185.1225527777779,1.8585999999997416
24,1409.604588888889,1.7954660736109869
24,1629.4876388888888,1.7559416666668737
24,1847.2153027777777,1.7324072930556178
24,2063.829638888889,1.7012839611109767
24,2276.8913916666666,1.6671808791666873
25,4.091225,2.132590530555556
25,207.79406666666668,2.0663055555555516
25,413.2289138888888,2.007734722222277
25,619.5198194444444,1.9455937875001241
25,821.3758833333334,1.8941445249999793
25,1019.5634638888888,1.8546763888890543
25,1214.9546055555556,1.8207097222221293
25,1411.3309194444444,1.786100000000145
25,1606.7295388888888,1.7473750000000208
25,1796.5141805555554,1.7348763888890029
25,1984.0329972222223,1.7133972222220362
25,2174.2784333333334,1.6940888888889614
25,2361.447311111111,1.6748972222220153
26,3.8881305555555556,2.147169361111111
26,201.73450555555556,2.081788888888914
26,397.1120833333333,2.0463652777778347
26,590.4339249999999,2.0144958333334317
26,778.5715777777779,1.9860694444442843
26,960.6398249999999,1.9602791666666253
26,1139.078738888889,1.9409281013889974
26,1316.528538888889,1.9192458333332403
26,1494.0970111111112,1.8977114499998553
26,1670.65195,1.8845166666667084
26,1845.0833444444443,1.8603086194448168
26,2017.5941444444445,1.8418083333333954
26,2189.189547222222,1.8277277777778607
26,2353.873708333333,1.812707444444548
27,4.085383333333333,2.134786111111111
27,207.4867222222222,2.066808158333336
27,414.5376444444444,2.014738888888848
27,617.910388888889,1.9614638888887082
27,819.8750694444444,1.9199187888887956
27,1020.7991055555555,1.8817590458333644
27,1224.5560833333334,1.8495333333334265
27,1423.2226361111111,1.824668141666522
27,1614.8668777777777,1.800043055555421
27,1810.8742305555556,1.7828875000000208
27,2007.9735944444446,1.757574999999938
27,2203.0024666666664,1.7456076236114628
28,4.9578999999999995,2.1277888888888885
28,206.9539611111111,2.0782968013888965
28,409.9909583333333,2.0368805555555425
28,611.545175,1.998866666666667
28,810.3694611111111,1.9565680555555143
28,1009.4878583333333,1.915669443055509
28,1209.3786472222223,1.8669958333334267
28,1407.19265,1.8316361111109871
28,1600.7851027777779,1.8066597222222744
28,1796.2291666666667,1.7819367138889304
28,1990.9073305555557,1.767672849999876
28,2183.8941444444445,1.7467569444443514
